time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.611249,3.84059,0.2,1,1,-0.12869,-0.12869,0.0190783,-0.936508
0.616122,3.87121,0.2,1,1,-0.133316,-0.133316,0.016408,-0.777779
0.617607,3.88054,0.2,1,1,-0.134702,-0.134702,0.0114489,-0.904762
0.623909,3.92014,0.2,1,1,-0.140449,-0.140449,0.00725277,-1.06349
0.625609,3.93082,0.2,1,1,-0.141961,-0.141961,0.00343807,-1.06349
0.631739,3.96933,0.2,1,1,-0.147281,-0.147281,-0.000376625,-0.936508
0.635358,3.99207,0.2,1,1,-0.150319,-0.150319,-0.00419132,-0.873016
0.638367,4.01098,0.2,1,1,-0.152787,-0.152787,-0.00762455,-0.904762
0.643238,4.04158,0.2,1,1,-0.156664,-0.156664,-0.0118207,-0.904762
0.647297,4.06708,0.2,1,1,-0.159783,-0.159783,-0.0167798,-1.06349
0.649609,4.08161,0.2,1,1,-0.161514,-0.161514,-0.0217389,-1.25397
0.656178,4.12289,0.2,1,1,-0.166244,-0.166244,-0.0247907,-1
0.657606,4.13186,0.2,1,1,-0.167234,-0.167234,-0.0278424,-0.746033
0.663185,4.16691,0.2,1,1,-0.170976,-0.170976,-0.0320396,-0.873016
0.665608,4.18214,0.2,1,1,-0.172536,-0.172536,-0.0358543,-1
0.672983,4.22847,0.2,1,1,-0.177036,-0.177036,-0.039669,-1
0.673709,4.23304,0.2,1,1,-0.177459,-0.177459,-0.0442466,-1
0.681604,4.28265,0.2,1,1,-0.181815,-0.181815,-0.0484428,-1.06349
0.682317,4.28713,0.2,1,1,-0.182186,-0.182186,-0.0511131,-0.904762
0.687292,4.31838,0.2,1,1,-0.184676,-0.184676,-0.0541648,-0.714287
0.690376,4.33776,0.2,1,1,-0.186129,-0.186129,-0.0579795,-0.809525
0.695764,4.37161,0.2,1,1,-0.188499,-0.188499,-0.0629386,-1
0.698374,4.38801,0.2,1,1,-0.18957,-0.18957,-0.0656089,-0.968254
0.703273,4.4188,0.2,1,1,-0.191442,-0.191442,-0.0686607,-0.809525
0.707273,4.44393,0.2,1,1,-0.192836,-0.192836,-0.0720939,-0.777779
0.71037,4.46338,0.2,1,1,-0.193832,-0.193832,-0.0755271,-0.809525
0.713619,4.4838,0.2,1,1,-0.194797,-0.194797,-0.0781974,-0.777779
0.721783,4.5351,0.2,1,1,-0.196865,-0.196865,-0.0808677,-0.682541
0.722499,4.5396,0.2,1,1,-0.197022,-0.197022,-0.0839194,-0.682541
0.727256,4.56948,0.2,1,1,-0.197961,-0.197961,-0.0873527,-0.777779
0.730461,4.58962,0.2,1,1,-0.198495,-0.198495,-0.0904044,-0.777779
0.735735,4.62276,0.2,1,1,-0.199197,-0.199197,-0.0934571,-0.682541
0.740217,4.65092,0.2,1,1,-0.199622,-0.199622,-0.0953645,-0.619049
0.742361,4.66439,0.2,1,1,-0.19977,-0.19977,-0.0984163,-0.650795
0.747256,4.69515,0.2,1,1,-0.19997,-0.19997,-0.101849,-0.777779
0.751904,4.72436,0.2,1,1,-0.199986,-0.199986,-0.104901,-0.809525
0.755309,4.74575,0.2,1,1,-0.199889,-0.199889,-0.107572,-0.746033
0.757627,4.76031,0.2,1,1,-0.19977,-0.19977,-0.109479,-0.587303
0.763478,4.79707,0.2,1,1,-0.199283,-0.199283,-0.111386,-0.46032
0.767327,4.82126,0.2,1,1,-0.198816,-0.198816,-0.112912,-0.428574
0.76963,4.83572,0.2,1,1,-0.198481,-0.198481,-0.115201,-0.46032
0.775702,4.87388,0.2,1,1,-0.197398,-0.197398,-0.117108,-0.46032
0.779883,4.90015,0.2,1,1,-0.196485,-0.196485,-0.119016,-0.428574
0.782406,4.916,0.2,1,1,-0.195869,-0.195869,-0.120541,-0.428574
0.787338,4.94699,0.2,1,1,-0.194521,-0.194521,-0.122449,-0.46032
0.792469,4.97923,0.2,1,1,-0.192922,-0.192922,-0.123975,-0.428574
0.793609,4.98639,0.2,1,1,-0.192539,-0.192539,-0.125882,-0.428574
0.801844,5.03813,0.2,1,1,-0.189483,-0.189483,-0.127408,-0.396828
0.802573,5.04272,0.2,1,1,-0.189187,-0.189187,-0.128552,-0.333336
0.807309,5.07247,0.2,1,1,-0.187174,-0.187174,-0.13046,-0.365082
0.811057,5.09602,0.2,1,1,-0.185462,-0.185462,-0.131604,-0.333336
0.8158,5.12582,0.2,1,1,-0.183149,-0.183149,-0.13313,-0.269844
0.818377,5.14201,0.2,1,1,-0.181824,-0.181824,-0.133893,-0.269844
