time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.415678,2.61178,0.5,1,0,0.252686,0.252686,0.348231,-2.20529
0.419752,2.63738,0.5,1,0,0.24156,0.24156,0.339008,-2.25206
0.424032,2.66427,0.5,1,0,0.229701,0.229701,0.327531,-2.28166
0.42826,2.69083,0.5,1,0,0.217824,0.217824,0.318025,-2.31472
0.43261,2.71817,0.5,1,0,0.205441,0.205441,0.307404,-2.35566
0.435738,2.73782,0.5,1,0,0.196444,0.196444,0.301173,-2.41552
0.439694,2.76268,0.5,1,0,0.184955,0.184955,0.290814,-2.46937
0.443899,2.7891,0.5,1,0,0.172619,0.172619,0.281774,-2.51684
0.447842,2.81387,0.5,1,0,0.160942,0.160942,0.271747,-2.58038
0.451754,2.83846,0.5,1,0,0.149258,0.149258,0.261499,-2.63114
0.455715,2.86334,0.5,1,0,0.137336,0.137336,0.248411,-2.64966
0.459683,2.88827,0.5,1,0,0.12531,0.12531,0.238512,-2.66554
0.463686,2.91343,0.5,1,0,0.113095,0.113095,0.227433,-2.69301
0.46775,2.93896,0.5,1,0,0.100624,0.100624,0.218152,-2.73257
0.471773,2.96424,0.5,1,0,0.0882125,0.0882125,0.207578,-2.78815
0.476122,2.99156,0.5,1,0,0.0747328,0.0747328,0.194279,-2.81539
0.479643,3.01368,0.5,1,0,0.0637804,0.0637804,0.182579,-2.84389
0.483765,3.03958,0.5,1,0,0.0509157,0.0509157,0.17055,-2.83922
0.487697,3.06429,0.5,1,0,0.0386135,0.0386135,0.159649,-2.85739
0.491712,3.08952,0.5,1,0,0.026027,0.026027,0.147511,-2.87394
0.496153,3.11742,0.5,1,0,0.012086,0.012086,0.136472,-2.89508
0.499872,3.14079,0.5,1,0,0.000401653,0.000401653,0.12382,-2.93378
0.503717,3.16494,0.5,1,0,-0.011675,-0.011675,0.112867,-2.94811
0.507654,3.18968,0.5,1,0,-0.0240351,-0.0240351,0.100662,-2.95845
0.511716,3.21521,0.5,1,0,-0.0367744,-0.0367744,0.0890222,-2.96807
0.515646,3.2399,0.5,1,0,-0.0490739,-0.0490739,0.0776242,-2.98855
0.51964,3.265,0.5,1,0,-0.0615452,-0.0615452,0.0661486,-3.0087
0.523804,3.29116,0.5,1,0,-0.0745036,-0.0745036,0.0542905,-3.02761
0.528054,3.31786,0.5,1,0,-0.087677,-0.087677,0.0390148,-3.01574
0.531729,3.34095,0.5,1,0,-0.0990197,-0.0990197,0.0280875,-3.01877
0.535689,3.36584,0.5,1,0,-0.111184,-0.111184,0.0156373,-3.00961
0.539643,3.39068,0.5,1,0,-0.123258,-0.123258,0.0071483,-3.0298
0.543639,3.41578,0.5,1,0,-0.135384,-0.135384,-0.00605271,-3.05484
0.547748,3.4416,0.5,1,0,-0.147765,-0.147765,-0.0180562,-3.05789
0.551864,3.46746,0.5,1,0,-0.160067,-0.160067,-0.031602,-3.04705
0.556132,3.49428,0.5,1,0,-0.172712,-0.172712,-0.044151,-3.03034
0.559713,3.51678,0.5,1,0,-0.183224,-0.183224,-0.0563488,-3.02511
0.563644,3.54148,0.5,1,0,-0.194658,-0.194658,-0.0693647,-2.98452
0.568112,3.56955,0.5,1,0,-0.207507,-0.207507,-0.0824891,-2.93651
0.572023,3.59413,0.5,1,0,-0.218623,-0.218623,-0.0937047,-2.92887
0.575878,3.61835,0.5,1,0,-0.229449,-0.229449,-0.104308,-2.92723
0.579828,3.64317,0.5,1,0,-0.240404,-0.240404,-0.115201,-2.92508
0.583795,3.66809,0.5,1,0,-0.251256,-0.251256,-0.126963,-2.91454
0.587774,3.69309,0.5,1,0,-0.261982,-0.261982,-0.139237,-2.88771
0.591801,3.7184,0.5,1,0,-0.272674,-0.272674,-0.150515,-2.86019
0.595766,3.74331,0.5,1,0,-0.283028,-0.283028,-0.161978,-2.83398
0.599763,3.76842,0.5,1,0,-0.29329,-0.29329,-0.173327,-2.80375
0.603863,3.79418,0.5,1,0,-0.303624,-0.303624,-0.183996,-2.77835
0.60775,3.81861,0.5,1,0,-0.313235,-0.313235,-0.194858,-2.75704
0.612211,3.84663,0.5,1,0,-0.324033,-0.324033,-0.208326,-2.69195
0.615876,3.86966,0.5,1,0,-0.332715,-0.332715,-0.218817,-2.65613
0.619808,3.89437,0.5,1,0,-0.341834,-0.341834,-0.229669,-2.60486
0.624212,3.92204,0.5,1,0,-0.351799,-0.351799,-0.239799,-2.561
0.628213,3.94718,0.5,1,0,-0.360619,-0.360619,-0.250309,-2.53125
0.632175,3.97207,0.5,1,0,-0.369127,-0.369127,-0.260671,-2.49095
0.635711,3.99429,0.5,1,0,-0.376529,-0.376529,-0.27036,-2.44988
0.640175,4.02234,0.5,1,0,-0.385608,-0.385608,-0.27986,-2.39609
0.644038,4.04661,0.5,1,0,-0.393219,-0.393219,-0.289433,-2.36125
0.647959,4.07125,0.5,1,0,-0.400707,-0.400707,-0.299071,-2.31192
0.651768,4.09518,0.5,1,0,-0.407749,-0.407749,-0.307586,-2.26838
0.655692,4.11983,0.5,1,0,-0.414758,-0.414758,-0.31594,-2.2256
0.65974,4.14527,0.5,1,0,-0.421726,-0.421726,-0.323921,-2.18774
0.663729,4.17033,0.5,1,0,-0.428325,-0.428325,-0.334725,-2.10818
0.66776,4.19566,0.5,1,0,-0.43472,-0.43472,-0.342044,-2.05828
0.671731,4.22061,0.5,1,0,-0.440747,-0.440747,-0.350218,-2.00662
0.675726,4.24571,0.5,1,0,-0.446534,-0.446534,-0.358367,-1.94755
0.680076,4.27304,0.5,1,0,-0.452515,-0.452515,-0.36664,-1.87897
0.683828,4.29662,0.5,1,0,-0.457402,-0.457402,-0.374442,-1.81626
0.688122,4.3236,0.5,1,0,-0.462684,-0.462684,-0.381604,-1.74925
0.69168,4.34595,0.5,1,0,-0.466805,-0.466805,-0.386643,-1.71646
0.695702,4.37122,0.5,1,0,-0.471183,-0.471183,-0.393928,-1.65357
0.699679,4.39621,0.5,1,0,-0.475216,-0.475216,-0.400441,-1.58895
0.703687,4.42139,0.5,1,0,-0.478979,-0.478979,-0.406231,-1.52991
0.707798,4.44723,0.5,1,0,-0.482525,-0.482525,-0.412391,-1.46241
0.711649,4.47143,0.5,1,0,-0.485554,-0.485554,-0.419233,-1.37421
0.716369,4.50108,0.5,1,0,-0.488879,-0.488879,-0.424593,-1.2978
0.719816,4.52274,0.5,1,0,-0.491035,-0.491035,-0.429917,-1.22799
0.723733,4.54735,0.5,1,0,-0.493206,-0.493206,-0.434113,-1.16509
0.728194,4.57538,0.5,1,0,-0.495314,-0.495314,-0.438425,-1.09906
0.732154,4.60026,0.5,1,0,-0.49686,-0.49686,-0.443717,-1.00954
0.735893,4.62375,0.5,1,0,-0.498037,-0.498037,-0.446476,-0.960206
0.740065,4.64997,0.5,1,0,-0.499026,-0.499026,-0.450268,-0.886964
0.744168,4.67574,0.5,1,0,-0.499664,-0.499664,-0.453835,-0.809885
0.748071,4.70027,0.5,1,0,-0.499963,-0.499963,-0.457145,-0.72936
0.751653,4.72278,0.5,1,0,-0.499973,-0.499973,-0.459974,-0.651991
0.755696,4.74818,0.5,1,0,-0.49968,-0.49968,-0.462484,-0.574995
0.759722,4.77347,0.5,1,0,-0.499068,-0.499068,-0.464628,-0.500179
0.763604,4.79786,0.5,1,0,-0.498175,-0.498175,-0.465859,-0.449687
0.767843,4.8245,0.5,1,0,-0.496861,-0.496861,-0.468027,-0.346821
0.771667,4.84852,0.5,1,0,-0.495374,-0.495374,-0.468915,-0.291787
0.775678,4.87373,0.5,1,0,-0.493506,-0.493506,-0.469927,-0.210589
0.779611,4.89844,0.5,1,0,-0.491371,-0.491371,-0.470669,-0.134237
0.783722,4.92427,0.5,1,0,-0.488819,-0.488819,-0.471109,-0.085385
0.787654,4.94898,0.5,1,0,-0.486072,-0.486072,-0.471321,-0.0284212
0.791671,4.97421,0.5,1,0,-0.48296,-0.48296,-0.471278,0.0402493
0.79574,4.99978,0.5,1,0,-0.479493,-0.479493,-0.470863,0.124821
