time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.427885,2.68848,0.5,1,2,0.218883,0.218883,0.318297,-2.45299
0.431891,2.71365,0.5,1,2,0.2075,0.2075,0.308871,-2.49909
0.435886,2.73875,0.5,1,2,0.196017,0.196017,0.300031,-2.54423
0.439879,2.76384,0.5,1,2,0.184416,0.184416,0.287909,-2.60029
0.443888,2.78903,0.5,1,2,0.17265,0.17265,0.277405,-2.64179
0.447963,2.81464,0.5,1,2,0.160581,0.160581,0.267809,-2.68053
0.452019,2.84012,0.5,1,2,0.148463,0.148463,0.256704,-2.72564
0.456017,2.86524,0.5,1,2,0.136424,0.136424,0.245974,-2.7672
0.459897,2.88962,0.5,1,2,0.124657,0.124657,0.232835,-2.80963
0.463888,2.91469,0.5,1,2,0.112478,0.112478,0.222939,-2.83766
0.467845,2.93956,0.5,1,2,0.100331,0.100331,0.212935,-2.8703
0.471888,2.96496,0.5,1,2,0.087858,0.087858,0.199321,-2.90874
0.475893,2.99012,0.5,1,2,0.075445,0.075445,0.18908,-2.93536
0.479878,3.01516,0.5,1,2,0.0630465,0.0630465,0.175473,-2.96705
0.483878,3.0403,0.5,1,2,0.0505622,0.0505622,0.165035,-2.98921
0.487886,3.06548,0.5,1,2,0.0380206,0.0380206,0.150893,-3.01493
0.492045,3.09161,0.5,1,2,0.0249823,0.0249823,0.140297,-3.03211
0.495929,3.11601,0.5,1,2,0.0127892,0.0127892,0.128406,-3.05584
0.50011,3.14228,0.5,1,2,-0.000345299,-0.000345299,0.116119,-3.07697
0.504128,3.16753,0.5,1,2,-0.0129681,-0.0129681,0.104368,-3.09862
0.508013,3.19194,0.5,1,2,-0.0251636,-0.0251636,0.0891328,-3.11116
0.512146,3.21791,0.5,1,2,-0.0381194,-0.0381194,0.0779025,-3.1198
0.516048,3.24242,0.5,1,2,-0.0503294,-0.0503294,0.0660044,-3.1331
0.519866,3.26642,0.5,1,2,-0.06225,-0.06225,0.0531138,-3.14438
0.524246,3.29393,0.5,1,2,-0.0758756,-0.0758756,0.041135,-3.15125
0.528148,3.31845,0.5,1,2,-0.087968,-0.087968,0.0256561,-3.15498
0.531923,3.34217,0.5,1,2,-0.099619,-0.099619,0.0171262,-3.1589
0.535911,3.36723,0.5,1,2,-0.111863,-0.111863,0.0012878,-3.1613
0.539895,3.39226,0.5,1,2,-0.124027,-0.124027,-0.0116782,-3.15388
0.544066,3.41847,0.5,1,2,-0.136676,-0.136676,-0.0246085,-3.14406
0.54804,3.44343,0.5,1,2,-0.148639,-0.148639,-0.0340466,-3.1427
0.551923,3.46784,0.5,1,2,-0.160243,-0.160243,-0.0463263,-3.14533
0.555979,3.49332,0.5,1,2,-0.172259,-0.172259,-0.061436,-3.13709
0.560011,3.51865,0.5,1,2,-0.184093,-0.184093,-0.0727255,-3.12761
0.564022,3.54385,0.5,1,2,-0.19575,-0.19575,-0.0861696,-3.11513
0.56795,3.56854,0.5,1,2,-0.207045,-0.207045,-0.0989267,-3.09876
0.571972,3.59381,0.5,1,2,-0.218479,-0.218479,-0.1113,-3.0797
0.576007,3.61916,0.5,1,2,-0.229811,-0.229811,-0.123595,-3.0595
0.580021,3.64438,0.5,1,2,-0.240935,-0.240935,-0.136111,-3.03706
0.583897,3.66873,0.5,1,2,-0.251531,-0.251531,-0.148228,-3.01327
0.58795,3.6942,0.5,1,2,-0.262452,-0.262452,-0.159944,-2.9879
0.591976,3.71949,0.5,1,2,-0.273134,-0.273134,-0.171859,-2.9617
0.595991,3.74472,0.5,1,2,-0.283612,-0.283612,-0.180432,-2.94665
